Job Category,Region,Country,Year,Month/Year,Job Count,City,Job Type,,1),"Modify  column names as I changed: Job Category, Region",
Software / IT / Engineering,Not Specific,Canada,2025,25-Mar,8,,,,,,
Software / IT / Engineering,Chester,USA,2025,25-Feb,1,,,,,,
Software / IT / Engineering,Colorado,USA,2022,22-Jan,1,,,,,,
Software / IT / Engineering,Colorado,USA,2024,24-Dec,3,,,,,,
Software / IT / Engineering,Colorado,USA,2024,24-Oct,8,,,,,,
Software / IT / Engineering,Colorado,USA,2024,24-Sep,1,,,,,,
Software / IT / Engineering,Colorado,USA,2025,25-Apr,21,,,,,,
Software / IT / Engineering,Colorado,USA,2025,25-Feb,19,,,,,,
Software / IT / Engineering,Colorado,USA,2025,25-Jan,6,,,,,,
Software / IT / Engineering,Colorado,USA,2025,25-Mar,38,,,,,,
Software / IT / Engineering,Connecticut,USA,2024,24-Dec,1,,,,,,
Software / IT / Engineering,Connecticut,USA,2024,24-Nov,2,,,,,,
Software / IT / Engineering,Connecticut,USA,2024,24-Sep,1,,,,,,
Software / IT / Engineering,Connecticut,USA,2025,25-Apr,18,,,,,,
Software / IT / Engineering,Connecticut,USA,2025,25-Feb,13,,,,,,
Software / IT / Engineering,Connecticut,USA,2025,25-Jan,3,,,,,,
Software / IT / Engineering,Connecticut,USA,2025,25-Mar,35,,,,,,
Software / IT / Engineering,D.C.,USA,2025,25-Apr,2,,,,,,
Software / IT / Engineering,D.C.,USA,2025,25-Mar,1,,,,,,
Software / IT / Engineering,D.C.,USA,2025,25-Feb,3,,,,,,
Software / IT / Engineering,D.C.,USA,2025,25-Jan,1,,,,,,
Software / IT / Engineering,D.C.,USA,2025,25-Mar,2,,,,,,
Software / IT / Engineering,Delaware,USA,2025,25-Apr,3,,,,,,
Software / IT / Engineering,Delaware,USA,2025,25-Feb,9,,,,,,
Software / IT / Engineering,Delaware,USA,2025,25-Mar,2,,,,,,
Software / IT / Engineering,Dist of Columbia,USA,2025,25-Feb,1,,,,,,
Software / IT / Engineering,District of Columbia,USA,2024,24-Nov,1,,,,,,
Software / IT / Engineering,District of Columbia,USA,2024,24-Oct,3,,,,,,
Software / IT / Engineering,District of Columbia,USA,2024,24-Sep,2,,,,,,
Software / IT / Engineering,District of Columbia,USA,2025,25-Apr,4,,,,,,
Software / IT / Engineering,District of Columbia,USA,2025,25-Feb,1,,,,,,
Software / IT / Engineering,District of Columbia,USA,2025,25-Jan,4,,,,,,
Software / IT / Engineering,District of Columbia,USA,2025,25-Mar,7,,,,,,
Software / IT / Engineering,England,United Kingdom,2024,24-Dec,1,,,,,,
Software / IT / Engineering,England,United Kingdom,2024,24-Oct,1,,,,,,
Software / IT / Engineering,Fairfield,USA,2025,25-Mar,1,,,,,,
Software / IT / Engineering,Florida,USA,2024,24-Dec,5,,,,,,
Software / IT / Engineering,Florida,USA,2024,24-Nov,2,,,,,,
Software / IT / Engineering,Florida,USA,2024,24-Oct,6,,,,,,
Software / IT / Engineering,Florida,USA,2024,24-Sep,3,,,,,,
Software / IT / Engineering,Florida,USA,2025,25-Apr,27,,,,,,
Software / IT / Engineering,Florida,USA,2025,25-Feb,24,,,,,,
Software / IT / Engineering,Florida,USA,2025,25-Jan,17,,,,,,
Software / IT / Engineering,Florida,USA,2025,25-Mar,66,,,,,,
Software / IT / Engineering,Georgia,USA,2022,22-Jan,1,,,,,,
Software / IT / Engineering,Georgia,USA,2023,23-Mar,1,,,,,,
Software / IT / Engineering,Georgia,USA,2024,24-Dec,4,,,,,,
Software / IT / Engineering,Georgia,USA,2024,24-Oct,6,,,,,,
Software / IT / Engineering,Georgia,USA,2025,25-Apr,20,,,,,,
Software / IT / Engineering,Georgia,USA,2025,25-Feb,20,,,,,,
Software / IT / Engineering,Georgia,USA,2025,25-Jan,7,,,,,,
Software / IT / Engineering,Georgia,USA,2025,25-Mar,50,,,,,,
Software / IT / Engineering,Hawaii,USA,2025,25-Apr,3,,,,,,
Software / IT / Engineering,Hawaii,USA,2025,25-Feb,1,,,,,,
Software / IT / Engineering,Hawaii,USA,2025,25-Mar,2,,,,,,
Software / IT / Engineering,Highland,USA,2025,25-Mar,1,,,,,,
Software / IT / Engineering,Illinois,USA,2025,25-Feb,2,,,,,,
Software / IT / Engineering,Idaho,USA,2024,24-Dec,1,,,,,,
Software / IT / Engineering,Idaho,USA,2025,25-Apr,2,,,,,,
Software / IT / Engineering,Idaho,USA,2025,25-Feb,2,,,,,,
Software / IT / Engineering,Idaho,USA,2025,25-Jan,1,,,,,,
Software / IT / Engineering,Idaho,USA,2025,25-Mar,6,,,,,,
Software / IT / Engineering,Illinois,USA,2024,24-Aug,1,,,,,,
Software / IT / Engineering,Illinois,USA,2024,24-Dec,5,,,,,,
Software / IT / Engineering,Illinois,USA,2024,24-Jul,1,,,,,,
Software / IT / Engineering,Illinois,USA,2024,24-Nov,9,,,,,,
Software / IT / Engineering,Illinois,USA,2024,24-Oct,21,,,,,,
Software / IT / Engineering,Illinois,USA,2024,24-Sep,3,,,,,,
Software / IT / Engineering,Illinois,USA,2025,25-Apr,39,,,,,,
Software / IT / Engineering,Illinois,USA,2025,25-Feb,43,,,,,,
Software / IT / Engineering,Illinois,USA,2025,25-Jan,22,,,,,,
Software / IT / Engineering,Illinois,USA,2025,25-Mar,83,,,,,,
Software / IT / Engineering,Indiana,USA,2024,24-Aug,1,,,,,,
Software / IT / Engineering,Indiana,USA,2024,24-Dec,2,,,,,,
Software / IT / Engineering,Indiana,USA,2024,24-Nov,1,,,,,,
Software / IT / Engineering,Indiana,USA,2025,25-Apr,17,,,,,,
Software / IT / Engineering,Indiana,USA,2025,25-Feb,4,,,,,,
Software / IT / Engineering,Indiana,USA,2025,25-Jan,3,,,,,,
Software / IT / Engineering,Indiana,USA,2025,25-Mar,32,,,,,,
Software / IT / Engineering,Iowa,USA,2024,24-Dec,2,,,,,,
Software / IT / Engineering,Iowa,USA,2025,25-Apr,6,,,,,,
Software / IT / Engineering,Iowa,USA,2025,25-Feb,9,,,,,,
Software / IT / Engineering,Iowa,USA,2025,25-Jan,1,,,,,,
Software / IT / Engineering,Iowa,USA,2025,25-Mar,9,,,,,,
Software / IT / Engineering,Kansas,USA,2024,24-Dec,4,,,,,,
Software / IT / Engineering,Kansas,USA,2025,25-Apr,3,,,,,,
Software / IT / Engineering,Kansas,USA,2025,25-Feb,4,,,,,,
Software / IT / Engineering,Kansas,USA,2025,25-Jan,1,,,,,,
Software / IT / Engineering,Kansas,USA,2025,25-Mar,10,,,,,,
Software / IT / Engineering,Kentucky,USA,2024,24-Aug,1,,,,,,
Software / IT / Engineering,Kentucky,USA,2024,24-Dec,5,,,,,,
Software / IT / Engineering,Kentucky,USA,2024,24-Nov,1,,,,,,
Software / IT / Engineering,Kentucky,USA,2024,24-Oct,2,,,,,,
Software / IT / Engineering,Kentucky,USA,2025,25-Apr,7,,,,,,
Software / IT / Engineering,Kentucky,USA,2025,25-Feb,4,,,,,,
Software / IT / Engineering,Kentucky,USA,2025,25-Jan,4,,,,,,
Software / IT / Engineering,Kentucky,USA,2025,25-Mar,7,,,,,,
Software / IT / Engineering,Louisiana,USA,2025,25-Apr,6,,,,,,
Software / IT / Engineering,Louisiana,USA,2025,25-Feb,5,,,,,,
Software / IT / Engineering,Louisiana,USA,2025,25-Jan,1,,,,,,
Software / IT / Engineering,Louisiana,USA,2025,25-Mar,14,,,,,,
Software / IT / Engineering,Maine,USA,2024,24-Dec,7,,,,,,
Software / IT / Engineering,Maine,USA,2025,25-Apr,3,,,,,,
Software / IT / Engineering,Maine,USA,2025,25-Jan,1,,,,,,
Software / IT / Engineering,Maine,USA,2025,25-Mar,2,,,,,,
Software / IT / Engineering,Maryland,USA,2024,24-Dec,4,,,,,,
Software / IT / Engineering,Maryland,USA,2024,24-Nov,1,,,,,,
Software / IT / Engineering,Maryland,USA,2024,24-Oct,1,,,,,,
Software / IT / Engineering,Maryland,USA,2025,25-Apr,10,,,,,,
Software / IT / Engineering,Maryland,USA,2025,25-Feb,11,,,,,,
Software / IT / Engineering,Maryland,USA,2025,25-Jan,1,,,,,,
Software / IT / Engineering,Maryland,USA,2025,25-Mar,21,,,,,,
Software / IT / Engineering,Massachusetts,USA,2024,24-Aug,3,,,,,,
Software / IT / Engineering,Massachusetts,USA,2024,24-Dec,21,,,,,,
Software / IT / Engineering,Massachusetts,USA,2024,24-Mar,1,,,,,,
Software / IT / Engineering,Massachusetts,USA,2024,24-Nov,10,,,,,,
Software / IT / Engineering,Massachusetts,USA,2024,24-Oct,9,,,,,,
Software / IT / Engineering,Massachusetts,USA,2024,24-Sep,6,,,,,,
Software / IT / Engineering,Massachusetts,USA,2025,25-Apr,52,,,,,,
Software / IT / Engineering,Massachusetts,USA,2025,25-Feb,86,,,,,,
Software / IT / Engineering,Massachusetts,USA,2025,25-Jan,64,,,,,,
Software / IT / Engineering,Massachusetts,USA,2025,25-Mar,153,,,,,,
Software / IT / Engineering,Massachusetts,USA,2024,24-Oct,1,,,,,,
Software / IT / Engineering,Michigan,USA,2024,24-Aug,3,,,,,,
Software / IT / Engineering,Michigan,USA,2024,24-Dec,9,,,,,,
Software / IT / Engineering,Michigan,USA,2025,25-Apr,36,,,,,,
Software / IT / Engineering,Michigan,USA,2025,25-Feb,28,,,,,,
Software / IT / Engineering,Michigan,USA,2025,25-Jan,6,,,,,,
Software / IT / Engineering,Michigan,USA,2025,25-Mar,55,,,,,,
Software / IT / Engineering,Minnesota,USA,2024,24-Dec,16,,,,,,
Software / IT / Engineering,Minnesota,USA,2024,24-Nov,3,,,,,,
Software / IT / Engineering,Minnesota,USA,2024,24-Oct,2,,,,,,
Software / IT / Engineering,Minnesota,USA,2024,24-Sep,1,,,,,,
Software / IT / Engineering,Minnesota,USA,2025,25-Apr,22,,,,,,
Software / IT / Engineering,Minnesota,USA,2025,25-Feb,23,,,,,,
Software / IT / Engineering,Minnesota,USA,2025,25-Jan,17,,,,,,
Software / IT / Engineering,Minnesota,USA,2025,25-Mar,30,,,,,,
Software / IT / Engineering,Mississippi,USA,2024,24-Dec,1,,,,,,
Software / IT / Engineering,Mississippi,USA,2024,24-Oct,4,,,,,,
Software / IT / Engineering,Mississippi,USA,2025,25-Feb,2,,,,,,
Software / IT / Engineering,Mississippi,USA,2025,25-Jan,1,,,,,,
Software / IT / Engineering,Mississippi,USA,2025,25-Mar,2,,,,,,
Software / IT / Engineering,Missouri,USA,2024,24-Aug,3,,,,,,
Software / IT / Engineering,Missouri,USA,2024,24-Dec,7,,,,,,
Software / IT / Engineering,Missouri,USA,2024,24-Nov,1,,,,,,
Software / IT / Engineering,Missouri,USA,2024,24-Oct,1,,,,,,
Software / IT / Engineering,Missouri,USA,2025,25-Apr,14,,,,,,
Software / IT / Engineering,Missouri,USA,2025,25-Feb,17,,,,,,
Software / IT / Engineering,Missouri,USA,2025,25-Jan,9,,,,,,
Software / IT / Engineering,Missouri,USA,2025,25-Mar,24,,,,,,
Software / IT / Engineering,Montana,USA,2025,25-Apr,4,,,,,,
Software / IT / Engineering,Montana,USA,2025,25-Feb,4,,,,,,
Software / IT / Engineering,Montana,USA,2025,25-Mar,3,,,,,,
Software / IT / Engineering,Nebraska,USA,2024,24-Dec,1,,,,,,
Software / IT / Engineering,Nebraska,USA,2024,24-Oct,1,,,,,,
Software / IT / Engineering,Nebraska,USA,2025,25-Apr,1,,,,,,
Software / IT / Engineering,Nebraska,USA,2025,25-Feb,6,,,,,,
Software / IT / Engineering,Nebraska,USA,2025,25-Jan,4,,,,,,
Software / IT / Engineering,Nebraska,USA,2025,25-Mar,20,,,,,,
Software / IT / Engineering,Nevada,USA,2024,24-Nov,8,,,,,,
Software / IT / Engineering,Nevada,USA,2024,24-Oct,1,,,,,,
Software / IT / Engineering,Nevada,USA,2025,25-Apr,3,,,,,,
Software / IT / Engineering,Nevada,USA,2025,25-Feb,2,,,,,,
Software / IT / Engineering,Nevada,USA,2025,25-Jan,2,,,,,,
Software / IT / Engineering,Nevada,USA,2025,25-Mar,3,,,,,,
Software / IT / Engineering,New Brunswick,Canada,2025,25-Apr,1,,,,,,
Software / IT / Engineering,New Brunswick,Canada,2025,25-Feb,1,,,,,,
Software / IT / Engineering,New Hampshire,USA,2024,24-Dec,1,,,,,,
Software / IT / Engineering,New Hampshire,USA,2025,25-Apr,6,,,,,,
Software / IT / Engineering,New Hampshire,USA,2025,25-Feb,3,,,,,,
Software / IT / Engineering,New Hampshire,USA,2025,25-Mar,16,,,,,,
Software / IT / Engineering,New Jersey,USA,2024,24-Dec,2,,,,,,
Software / IT / Engineering,New Jersey,USA,2024,24-Feb,1,,,,,,
Software / IT / Engineering,New Jersey,USA,2024,24-Oct,4,,,,,,
Software / IT / Engineering,New Jersey,USA,2025,25-Apr,23,,,,,,
Software / IT / Engineering,New Jersey,USA,2025,25-Feb,28,,,,,,
Software / IT / Engineering,New Jersey,USA,2025,25-Jan,5,,,,,,
Software / IT / Engineering,New Jersey,USA,2025,25-Mar,42,,,,,,
Software / IT / Engineering,New Mexico,USA,2025,25-Apr,1,,,,,,
Software / IT / Engineering,New Mexico,USA,2025,25-Mar,4,,,,,,
Software / IT / Engineering,New York,USA,2019,19-Oct,1,,,,,,
Software / IT / Engineering,New York,USA,2022,22-Jan,1,,,,,,
Software / IT / Engineering,New York,USA,2023,23-Aug,1,,,,,,
Software / IT / Engineering,New York,USA,2024,24-Apr,1,,,,,,
Software / IT / Engineering,New York,USA,2024,24-Dec,13,,,,,,
Software / IT / Engineering,New York,USA,2024,24-Jul,2,,,,,,
Software / IT / Engineering,New York,USA,2024,24-Nov,11,,,,,,
Software / IT / Engineering,New York,USA,2024,24-Oct,31,,,,,,
Software / IT / Engineering,New York,USA,2024,24-Sep,3,,,,,,
Software / IT / Engineering,New York,USA,2025,25-Apr,55,,,,,,
Software / IT / Engineering,New York,USA,2025,25-Feb,70,,,,,,
Software / IT / Engineering,New York,USA,2025,25-Jan,21,,,,,,
Software / IT / Engineering,New York,USA,2025,25-Mar,123,,,,,,
Software / IT / Engineering,New York,USA,2024,24-Aug,1,,,,,,
Software / IT / Engineering,Newfoundland & Labrador,Canada,2025,25-Mar,1,,,,,,
Software / IT / Engineering,Newfoundland and Labrador,Canada,2025,25-Mar,1,,,,,,
Software / IT / Engineering,North Carolina,USA,2024,24-Dec,6,,,,,,
Software / IT / Engineering,North Carolina,USA,2024,24-Nov,14,,,,,,
Software / IT / Engineering,North Carolina,USA,2024,24-Oct,9,,,,,,
Software / IT / Engineering,North Carolina,USA,2024,24-Sep,2,,,,,,
Software / IT / Engineering,North Carolina,USA,2025,25-Apr,15,,,,,,
Software / IT / Engineering,North Carolina,USA,2025,25-Feb,16,,,,,,
Software / IT / Engineering,North Carolina,USA,2025,25-Jan,10,,,,,,
Software / IT / Engineering,North Carolina,USA,2025,25-Mar,48,,,,,,
Software / IT / Engineering,North Dakota,USA,2024,24-Dec,3,,,,,,
Software / IT / Engineering,North Dakota,USA,2025,25-Apr,5,,,,,,
Software / IT / Engineering,North Dakota,USA,2025,25-Feb,7,,,,,,
Software / IT / Engineering,North Dakota,USA,2025,25-Mar,2,,,,,,
Software / IT / Engineering,Nova Scotia,Canada,2025,25-Apr,1,,,,,,
Software / IT / Engineering,Nova Scotia,Canada,2025,25-Feb,3,,,,,,
Software / IT / Engineering,Nova Scotia,Canada,2025,25-Mar,3,,,,,,
Software / IT / Engineering,Ontario,Canada,2025,25-Feb,1,,,,,,
Software / IT / Engineering,Ohio,USA,2023,23-Sep,2,,,,,,
Software / IT / Engineering,Ohio,USA,2024,24-Aug,2,,,,,,
Software / IT / Engineering,Ohio,USA,2024,24-Dec,5,,,,,,
Software / IT / Engineering,Ohio,USA,2024,24-Nov,3,,,,,,
Software / IT / Engineering,Ohio,USA,2024,24-Oct,2,,,,,,
Software / IT / Engineering,Ohio,USA,2024,24-Sep,5,,,,,,
Software / IT / Engineering,Ohio,USA,2025,25-Apr,30,,,,,,
Software / IT / Engineering,Ohio,USA,2025,25-Feb,25,,,,,,
Software / IT / Engineering,Ohio,USA,2025,25-Jan,11,,,,,,
Software / IT / Engineering,Ohio,USA,2025,25-Mar,67,,,,,,
Software / IT / Engineering,Oklahoma,USA,2025,25-Apr,2,,,,,,
Software / IT / Engineering,Oklahoma,USA,2025,25-Feb,10,,,,,,
Software / IT / Engineering,Oklahoma,USA,2025,25-Jan,1,,,,,,
Software / IT / Engineering,Oklahoma,USA,2025,25-Mar,7,,,,,,
Software / IT / Engineering,Ontario,Canada,2022,22-Sep,1,,,,,,
Software / IT / Engineering,Ontario,Canada,2023,23-Jan,2,,,,,,
Software / IT / Engineering,Ontario,Canada,2024,24-Aug,1,,,,,,
Software / IT / Engineering,Ontario,Canada,2024,24-Dec,18,,,,,,
Software / IT / Engineering,Ontario,Canada,2024,24-Mar,1,,,,,,
Software / IT / Engineering,Ontario,Canada,2024,24-Nov,16,,,,,,
Software / IT / Engineering,Ontario,Canada,2024,24-Oct,9,,,,,,
Software / IT / Engineering,Ontario,Canada,2025,25-Apr,59,,,,,,
Software / IT / Engineering,Ontario,Canada,2025,25-Feb,76,,,,,,
Software / IT / Engineering,Ontario,Canada,2025,25-Jan,24,,,,,,
Software / IT / Engineering,Ontario,Canada,2025,25-Mar,127,,,,,,
Software / IT / Engineering,Ontario,Canada,2025,25-Apr,2,,,,,,
Software / IT / Engineering,Ontario,Canada,2025,25-Mar,1,,,,,,
Software / IT / Engineering,Oregon,USA,2024,24-Dec,1,,,,,,
Software / IT / Engineering,Oregon,USA,2024,24-Oct,1,,,,,,
Software / IT / Engineering,Oregon,USA,2025,25-Apr,7,,,,,,
Software / IT / Engineering,Oregon,USA,2025,25-Feb,6,,,,,,
Software / IT / Engineering,Oregon,USA,2025,25-Jan,12,,,,,,
Software / IT / Engineering,Oregon,USA,2025,25-Mar,13,,,,,,
Software / IT / Engineering,Pennsylvania,USA,2020,20-Mar,1,,,,,,
Software / IT / Engineering,Pennsylvania,USA,2024,24-Aug,1,,,,,,
Software / IT / Engineering,Pennsylvania,USA,2024,24-Dec,6,,,,,,
Software / IT / Engineering,Pennsylvania,USA,2024,24-Mar,1,,,,,,
Software / IT / Engineering,Pennsylvania,USA,2024,24-Nov,4,,,,,,
Software / IT / Engineering,Pennsylvania,USA,2024,24-Oct,2,,,,,,
Software / IT / Engineering,Pennsylvania,USA,2024,24-Sep,2,,,,,,
Software / IT / Engineering,Pennsylvania,USA,2025,25-Apr,31,,,,,,
Software / IT / Engineering,Pennsylvania,USA,2025,25-Feb,39,,,,,,
Software / IT / Engineering,Pennsylvania,USA,2025,25-Jan,15,,,,,,
Software / IT / Engineering,Pennsylvania,USA,2025,25-Mar,86,,,,,,
Software / IT / Engineering,Puerto Rico,USA,2024,24-Aug,1,,,,,,
Software / IT / Engineering,Puerto Rico,USA,2025,25-Apr,2,,,,,,
Software / IT / Engineering,Puerto Rico,USA,2025,25-Feb,1,,,,,,
Software / IT / Engineering,Puerto Rico,USA,2025,25-Jan,5,,,,,,
Software / IT / Engineering,Puerto Rico,USA,2025,25-Mar,6,,,,,,
Software / IT / Engineering,Quebec,Canada,2025,25-Feb,1,,,,,,
Software / IT / Engineering,Quebec,Canada,2025,25-Apr,1,,,,,,
Software / IT / Engineering,Quebec,Canada,2025,25-Feb,3,,,,,,
Software / IT / Engineering,Quebec,Canada,2025,25-Mar,1,,,,,,
Software / IT / Engineering,Quebec,Canada,2024,24-Dec,1,,,,,,
Software / IT / Engineering,Quebec,Canada,2024,24-Nov,1,,,,,,
Software / IT / Engineering,Quebec,Canada,2024,24-Oct,2,,,,,,
Software / IT / Engineering,Quebec,Canada,2024,24-Sep,1,,,,,,
Software / IT / Engineering,Quebec,Canada,2025,25-Apr,4,,,,,,
Software / IT / Engineering,Quebec,Canada,2025,25-Feb,13,,,,,,
Software / IT / Engineering,Quebec,Canada,2025,25-Jan,9,,,,,,
Software / IT / Engineering,Quebec,Canada,2025,25-Mar,22,,,,,,
Software / IT / Engineering,Rhode Island,USA,2024,24-Mar,1,,,,,,
Software / IT / Engineering,Rhode Island,USA,2024,24-Oct,1,,,,,,
Software / IT / Engineering,Rhode Island,USA,2024,24-Sep,4,,,,,,
Software / IT / Engineering,Rhode Island,USA,2025,25-Feb,2,,,,,,
Software / IT / Engineering,Rhode Island,USA,2025,25-Mar,3,,,,,,
Software / IT / Engineering,Saskatchewan,Canada,2024,24-Dec,1,,,,,,
Software / IT / Engineering,Saskatchewan,Canada,2025,25-Apr,4,,,,,,
Software / IT / Engineering,Saskatchewan,Canada,2025,25-Feb,1,,,,,,
Software / IT / Engineering,Saskatchewan,Canada,2025,25-Mar,5,,,,,,
Software / IT / Engineering,South Carolina,USA,2024,24-Dec,2,,,,,,
Software / IT / Engineering,South Carolina,USA,2024,24-Nov,1,,,,,,
Software / IT / Engineering,South Carolina,USA,2025,25-Apr,5,,,,,,
Software / IT / Engineering,South Carolina,USA,2025,25-Feb,7,,,,,,
Software / IT / Engineering,South Carolina,USA,2025,25-Jan,2,,,,,,
Software / IT / Engineering,South Carolina,USA,2025,25-Mar,15,,,,,,
Software / IT / Engineering,South Dakota,USA,2025,25-Apr,1,,,,,,
Software / IT / Engineering,South Dakota,USA,2025,25-Feb,1,,,,,,
Software / IT / Engineering,South Dakota,USA,2025,25-Mar,1,,,,,,
Software / IT / Engineering,Suffolk,USA,2025,25-Mar,1,,,,,,
Software / IT / Engineering,Tennessee,USA,2022,22-Apr,1,,,,,,
Software / IT / Engineering,Tennessee,USA,2024,24-Dec,1,,,,,,
Software / IT / Engineering,Tennessee,USA,2024,24-Nov,2,,,,,,
Software / IT / Engineering,Tennessee,USA,2024,24-Oct,6,,,,,,
Software / IT / Engineering,Tennessee,USA,2024,24-Sep,1,,,,,,
Software / IT / Engineering,Tennessee,USA,2025,25-Apr,19,,,,,,
Software / IT / Engineering,Tennessee,USA,2025,25-Feb,14,,,,,,
Software / IT / Engineering,Tennessee,USA,2025,25-Jan,3,,,,,,
Software / IT / Engineering,Tennessee,USA,2025,25-Mar,19,,,,,,
Software / IT / Engineering,Texas,USA,2022,22-Jan,1,,,,,,
Software / IT / Engineering,Texas,USA,2024,24-Apr,2,,,,,,
Software / IT / Engineering,Texas,USA,2024,24-Aug,3,,,,,,
Software / IT / Engineering,Texas,USA,2024,24-Dec,12,,,,,,
Software / IT / Engineering,Texas,USA,2024,24-Nov,8,,,,,,
Software / IT / Engineering,Texas,USA,2024,24-Oct,20,,,,,,
Software / IT / Engineering,Texas,USA,2024,24-Sep,16,,,,,,
Software / IT / Engineering,Texas,USA,2025,25-Apr,80,,,,,,
Software / IT / Engineering,Texas,USA,2025,25-Feb,50,,,,,,
Software / IT / Engineering,Texas,USA,2025,25-Jan,22,,,,,,
Software / IT / Engineering,Texas,USA,2025,25-Mar,131,,,,,,
Software / IT / Engineering,Not Specific,USA,2024,24-Nov,2,,,,,,
Software / IT / Engineering,Not Specific,USA,2024,24-Sep,1,,,,,,
Software / IT / Engineering,Not Specific,USA,2025,25-Apr,18,,,,,,
Software / IT / Engineering,Not Specific,USA,2025,25-Feb,8,,,,,,
Software / IT / Engineering,Not Specific,USA,2025,25-Jan,7,,,,,,
Software / IT / Engineering,Not Specific,USA,2025,25-Mar,16,,,,,,
Software / IT / Engineering,Utah,USA,2025,25-Apr,11,,,,,,
Software / IT / Engineering,Utah,USA,2025,25-Feb,1,,,,,,
Software / IT / Engineering,Utah,USA,2025,25-Jan,5,,,,,,
Software / IT / Engineering,Utah,USA,2025,25-Mar,23,,,,,,
Software / IT / Engineering,Vermont,USA,2024,24-Dec,1,,,,,,
Software / IT / Engineering,Vermont,USA,2024,24-Nov,2,,,,,,
Software / IT / Engineering,Vermont,USA,2025,25-Feb,1,,,,,,
Software / IT / Engineering,Vermont,USA,2025,25-Jan,1,,,,,,
Software / IT / Engineering,Vermont,USA,2025,25-Mar,8,,,,,,
Software / IT / Engineering,Virginia,USA,2024,24-Aug,1,,,,,,
Software / IT / Engineering,Virginia,USA,2024,24-Dec,2,,,,,,
Software / IT / Engineering,Virginia,USA,2024,24-Nov,7,,,,,,
Software / IT / Engineering,Virginia,USA,2024,24-Oct,3,,,,,,
Software / IT / Engineering,Virginia,USA,2024,24-Sep,1,,,,,,
Software / IT / Engineering,Virginia,USA,2025,25-Apr,18,,,,,,
Software / IT / Engineering,Virginia,USA,2025,25-Feb,29,,,,,,
Software / IT / Engineering,Virginia,USA,2025,25-Jan,9,,,,,,
Software / IT / Engineering,Virginia,USA,2025,25-Mar,43,,,,,,
Software / IT / Engineering,Washington,USA,2021,21-Nov,1,,,,,,
Software / IT / Engineering,Washington,USA,2023,23-Jun,1,,,,,,
Software / IT / Engineering,Washington,USA,2024,24-Dec,1,,,,,,
Software / IT / Engineering,Washington,USA,2024,24-Nov,1,,,,,,
Software / IT / Engineering,Washington,USA,2024,24-Oct,9,,,,,,
Software / IT / Engineering,Washington,USA,2024,24-Sep,6,,,,,,
Software / IT / Engineering,Washington,USA,2025,25-Apr,13,,,,,,
Software / IT / Engineering,Washington,USA,2025,25-Feb,17,,,,,,
Software / IT / Engineering,Washington,USA,2025,25-Jan,12,,,,,,
Software / IT / Engineering,Washington,USA,2025,25-Mar,31,,,,,,
Software / IT / Engineering,West Virginia,USA,2025,25-Feb,1,,,,,,
Software / IT / Engineering,West Virginia,USA,2025,25-Mar,3,,,,,,
Software / IT / Engineering,Wisconsin,USA,2024,24-Dec,6,,,,,,
Software / IT / Engineering,Wisconsin,USA,2024,24-Nov,2,,,,,,
Software / IT / Engineering,Wisconsin,USA,2025,25-Apr,9,,,,,,
Software / IT / Engineering,Wisconsin,USA,2025,25-Feb,16,,,,,,
Software / IT / Engineering,Wisconsin,USA,2025,25-Jan,3,,,,,,
Software / IT / Engineering,Wisconsin,USA,2025,25-Mar,22,,,,,,
